type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3223251,0,206,0,0,3.43959,384,[-50 96 12 0 -24 -22 -23 -20 -24 -21 -23 -18 -21 -16 -20 -16 -19 -15 -17 -16 -17 -17 -16 -18 -15 -18 -16 -21 -16 -21 -17 -21 -16 -22 -17 -23 -17 -21 -16 -20 -16 -19 -14 -16 -12 -15 -12 -14 -9 -13 -6 -12 -3 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -10 -10 -11 -10 -12 -10 -12 -10 -13 -10 -13 -11 -12 -11 -13 -11 -14 -11 -15 -11 -16 -12 -17 -12 -18 -13 -18 -12 -18 -14 -18 -13 -17 -14 -18 -13 -17 -14 -17 -15 -17 -16 -18 -15 -19 -16 -22 -18 -23 -20 -23 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3223381,0,206,0,0,3.44638,384,[-50 96 12 0 -23 21 -22 21 -21 21 -20 21 -18 19 -17 18 -16 17 -17 16 -17 15 -18 14 -19 14 -22 14 -22 14 -22 15 -24 14 -23 15 -22 15 -21 14 -20 14 -17 12 -15 9 -14 10 -13 7 -12 4 -12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 9 -12 9 -12 9 -12 9 -12 9 -13 9 -13 10 -14 9 -15 9 -15 10 -17 10 -17 10 -18 11 -18 12 -18 12 -18 12 -18 12 -18 12 -18 12 -18 13 -18 14 -18 14 -20 13 -22 14 -24 16 -24 18 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-51,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3225817,0,218,0,0,3.45252,384,[-38 32 13 0 -36 9 -33 10 -32 11 -31 11 -26 11 -26 10 -25 9 -24 7 -25 6 -26 5 -26 4 -29 2 -30 3 -29 4 -31 3 -31 4 -30 5 -28 5 -27 5 -24 5 -20 3 -19 4 -17 2 -14 -1 -12 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 2 -17 2 -17 2 -17 2 -17 2 -18 1 -18 2 -19 1 -19 1 -21 1 -22 0 -23 0 -24 0 -25 1 -25 1 -24 2 -24 2 -24 2 -24 2 -24 4 -25 4 -25 4 -26 2 -30 2 -32 2 -33 4 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-50,11,1,5,0,0,1,0,1,0,0,-96,0,6,0,3228301,0,218,0,0,3.45827,384,[-38 32 13 0 13 -34 10 -33 10 -34 9 -32 7 -28 7 -27 7 -25 8 -23 11 -23 12 -23 13 -23 16 -22 16 -24 16 -25 18 -26 17 -26 16 -26 14 -25 14 -24 12 -21 10 -17 10 -17 9 -13 10 -10 10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -15 5 -16 5 -16 6 -16 6 -16 7 -16 6 -17 7 -17 8 -17 9 -18 10 -19 12 -20 12 -20 11 -22 11 -22 10 -22 9 -21 10 -21 10 -21 9 -22 10 -22 11 -23 13 -23 16 -25 17 -27 15 -30 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-53,11,1,7,0,0,1,1,1,0,1,-96,2,6,0,3323910,0,129,0,0,3.51177,384,[-127 -112 7 0 -32 0 -30 1 -30 2 -29 1 -26 2 -26 1 -24 1 -24 -1 -23 -1 -24 -1 -25 -2 -26 -4 -26 -3 -26 -3 -27 -4 -27 -3 -26 -3 -25 -3 -23 -3 -20 -3 -18 -3 -17 -2 -15 -3 -13 -5 -10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -3 -13 -3 -14 -4 -14 -4 -15 -5 -15 -6 -16 -5 -16 -5 -16 -6 -17 -6 -19 -6 -19 -6 -20 -6 -21 -5 -20 -5 -20 -4 -20 -4 -20 -5 -20 -4 -21 -4 -22 -4 -22 -4 -24 -5 -26 -5 -28 -5 -29 -4 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-54,11,1,7,0,0,1,1,1,0,1,-96,1,6,0,3355510,0,129,0,0,3.54314,384,[-127 -112 7 0 -31 14 -29 15 -28 14 -27 15 -24 13 -23 13 -23 12 -23 10 -23 9 -24 9 -24 9 -27 7 -27 8 -26 8 -28 7 -27 8 -26 8 -25 8 -24 7 -21 6 -18 5 -18 5 -16 3 -14 1 -12 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 3 -14 3 -14 2 -15 2 -15 1 -16 2 -16 2 -17 3 -18 2 -19 3 -20 3 -21 4 -21 4 -22 5 -21 5 -20 5 -20 5 -21 5 -20 5 -21 6 -22 7 -22 7 -24 6 -26 6 -29 8 -30 9 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,1,1,0,1,-96,1,6,0,3370983,0,390,0,0,3.55838,384,[-122 -31 23 0 35 -5 33 -7 33 -8 31 -8 28 -9 26 -7 25 -7 24 -5 26 -2 25 -1 26 -1 29 2 29 2 30 1 30 2 31 1 29 0 28 -1 27 -1 22 -1 19 0 19 -1 15 1 13 3 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -2 14 -2 14 -1 15 0 16 0 16 1 17 0 18 0 19 1 20 0 22 1 22 0 22 0 23 -2 22 -1 22 -3 22 -2 21 -2 20 -1 22 -2 22 -3 23 -2 26 0 30 1 31 0 33 -3 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,1,1,0,1,-96,1,6,0,3394981,0,128,0,0,3.58257,384,[-128 -128 7 0 -20 -29 -20 -27 -21 -26 -20 -24 -18 -21 -17 -21 -16 -20 -14 -20 -13 -21 -12 -22 -11 -23 -10 -26 -11 -26 -11 -26 -11 -29 -12 -28 -12 -26 -12 -25 -11 -23 -10 -20 -8 -17 -8 -16 -6 -14 -3 -13 1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -11 -7 -13 -8 -13 -6 -13 -5 -14 -6 -15 -6 -15 -7 -16 -7 -17 -8 -18 -8 -20 -9 -20 -10 -20 -11 -20 -10 -20 -11 -19 -11 -18 -10 -18 -10 -18 -10 -19 -11 -19 -11 -20 -10 -23 -11 -26 -12 -28 -15 -28 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3400995,0,110,0,0,3.58965,384,[110 96 6 0 -35 -11 -34 -10 -33 -9 -32 -8 -28 -6 -27 -7 -26 -7 -23 -9 -24 -10 -23 -12 -24 -12 -24 -16 -26 -16 -26 -15 -27 -16 -27 -15 -26 -14 -25 -13 -24 -12 -21 -10 -18 -9 -17 -9 -14 -8 -10 -9 -7 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -6 -13 -7 -13 -7 -13 -9 -13 -9 -14 -10 -15 -10 -15 -10 -16 -11 -17 -11 -19 -12 -20 -12 -20 -12 -21 -11 -21 -11 -20 -9 -19 -9 -20 -9 -19 -10 -20 -9 -21 -10 -21 -11 -22 -13 -24 -15 -27 -17 -30 -16 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,1,1,0,1,-96,1,6,0,3417184,0,128,0,0,3.60478,384,[-128 -128 7 0 -7 -35 -9 -32 -10 -31 -10 -29 -9 -26 -8 -25 -7 -23 -4 -23 -3 -24 -2 -24 0 -25 2 -27 1 -28 0 -28 1 -30 1 -30 0 -28 -1 -27 -1 -26 -2 -22 0 -19 -1 -18 0 -14 3 -12 5 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -12 -2 -13 -2 -13 -1 -14 0 -15 0 -16 -1 -16 -1 -17 0 -18 -1 -20 -1 -21 -2 -22 -1 -22 -3 -22 -4 -22 -5 -21 -4 -20 -4 -20 -3 -20 -3 -19 -3 -21 -2 -22 0 -24 1 -27 -1 -30 -3 -31 ]
